class_id,class_name,category,graph_name,node_name,middle_name,graph_coord,pair_key,node_alias,skill_internal,paramdata,tooltip_key,tooltip_uuid,skill_name_EN,skill_name_ZH,source,status
254,Vex,passive,Progress_DS_Branch_Duplicate_02,Reverberations,Reverberations,Branch - Row 2 - 1,pair1833012133,Reverberations,SkillDef_DS_P_Reverberations,,tooltip_ds_p_reverberations,4D5C34E1414158B9E62D79A3E21A18F5,Reverburnations,回响灼烧,passive_skill,tooltip
254,Vex,passive,Progress_DS_Branch_Duplicate_02,Tameshigiri,Tameshigiri,Branch - Row 1 - 3,pair1857309058,Tameshigiri,SkillDef_DS_P_Tameshigiri,,tooltip_ds_p_tameshigiri,3D2653984DF25B287C33BBAAAE308C25,Recurrence,复发,passive_skill,tooltip
254,Vex,passive,Progress_DS_Branch_Duplicate_02,Volley,Volley,Branch - Row 3 - 3,pair247481704,Volley,SkillDef_DS_P_PhaseDagger,SkillParam_DS_P_PhaseDagger_Extra.SkillParam_DS_P_PhaseDagger_Extra,tooltip_ds_p_phasedagger,9A19A0D241AAE0A4FC595BADFA836587,Haruspex,占卜僧人,passive_skill,tooltip
254,Vex,passive,Progress_DS_Branch_Duplicate_03,Ancient Rites,Ancient Rites,Branch - Row 2 - 2,pair1579053925,Ancient Rites,SkillDef_DS_P_AncientRites,,tooltip_ds_p_ancientrites,A595E5F94335A74C487EC497A8156328,Ancient Rites,远古仪式,passive_skill,tooltip
254,Vex,passive,Progress_DS_Branch_Duplicate_03,Branch - Row 3 - 3,Branch - Row 3 - 3,Branch - Row 3 - 3,pair247481704,,,,,,Branch - Row 3 - 3,,fallback,coord_fallback
254,Vex,passive,Progress_DS_Branch_Duplicate_03,Commanding Attunement,Commanding Attunement,Branch - Row 1 - 3,pair1857309058,Commanding Attunement,SkillDef_DS_P_CommandingAttunement,,tooltip_ds_p_commandingattunement,CDFC9AF94E19A1430E08B4B2DBEBAF41,Obedient Fiends,顺从恶魔,passive_skill,tooltip
254,Vex,passive,Progress_DS_Branch_Duplicate_03,Corroding Armaments,Corroding Armaments,Branch - Row 1 - 1,pair4271287588,Corroding Armaments,SkillDef_DS_P_CorrodingArmaments,,tooltip_ds_p_corrodingarmaments,F6D49E7248714E3F4543B49D2DB87A29,Prismatic Weaponry,光棱武器,passive_skill,tooltip
254,Vex,passive,Progress_DS_Branch_Duplicate_03,Deathstraction,Deathstraction,Branch - Row 2 - 3,pair4251152131,Deathstraction,SkillDef_DS_P_Deathstraction,,tooltip_ds_p_deathstraction,346FA5AD4A379BE67515B6BA02529997,Death Follows Closer,死神将至,passive_skill,tooltip
254,Vex,passive,Progress_DS_Branch_Duplicate_03,Resounding Echos,Resounding Echos,Branch - Row 3 - 1,pair2665652686,Resounding Echos,SkillDef_DS_P_ResoundingEchoes,,tooltip_ds_p_resoundingechoes,F04F352C409E5CB9F2BCDF993C4C9721,Diener,医学助手,passive_skill,tooltip
254,Vex,passive,Progress_DS_Branch_Duplicate_03,Spirit Bomb,Spirit Bomb,Branch - Row 2 - 1,pair1833012133,Spirit Bomb,SkillDef_DS_P_SpiritBomb,,tooltip_ds_p_spiritbomb,E929C4C5479699A096C94B8A61992366,Spirit Bomb,灵魂炸弹,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,Bleed,Bleed,,pair949974351,Bleed,SkillDef_DS_P_Bleed,,tooltip_ds_p_bleed,C82A033243BE683A8C2065B69B1EF0F7,Bloodletter,血书,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,Draining Attunement,Draining Attunement,,pair2873643982,Draining Attunement,SkillDef_DS_P_DrainingAttunement,,tooltip_ds_p_drainingattunement,4926A7F7440AE0B00F772BA5D20E3E61,Leeching Attunement,吸血调和,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,Grave Power,Grave Power,,pair3706155807,Grave Power,SkillDef_DS_P_GravePower,,tooltip_ds_p_gravepower,4C1924A849F42BC628B1BCABC67DB2E0,Grave Power,悲冥力量,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,Grave Sights,Grave Sights,,pair535716755,Grave Sights,SkillDef_DS_P_GraveSights,,tooltip_ds_p_gravesights,3CBE70104C34368B0873878E46B95537,Grave Sights,悲冥视线,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,Guns and Needles,Guns and Needles,,pair996849512,Guns and Needles,SkillDef_DS_P_GunsAndNeedles,,tooltip_ds_p_gunsandneedles,F5D413614AF917AE81B74FB772F31913,Guns and Needles,枪与针,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,Infused Bullets,Infused Bullets,,pair2352563474,Infused Bullets,SkillDef_DS_P_InfusedBullets,,tooltip_ds_p_infusedbullets,ED907FD244A3F844F2AC67A4D0A1E047,Grave Implements,悲冥法器,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,Kinetic Influence,Kinetic Influence,,pair3409731364,Kinetic Influence,SkillDef_DS_P_KineticInfluence,,tooltip_ds_p_kineticinfluence,67C830F14B03B71B7482EA8541ABB4E1,Material Components,材料成分,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,Phase Sync,Phase Sync,,pair1749107522,Phase Sync,SkillDef_DS_P_PhaseSync,,tooltip_ds_p_phasesync,E6E48AE6486F47F4A69A2AA83B7BD743,Channeling,沟道效应,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,Stimpack,Stimpack,,pair2830995945,Stimpack,SkillDef_DS_P_Stimpack,,tooltip_ds_p_stimpack,E022F8AB472D31C6F88B72A2CB4450C5,Fiendish Invigoration,恶魔活力,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,Target Prescience,Target Prescience,,pair2140827513,Target Prescience,SkillDef_DS_P_TargetPrescience,,tooltip_ds_p_targetprescience,936F5D174CADAC5DEF1F6E817F6494CF,Target Prescience,目标预判,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Death,VolatileEssence,VolatileEssence,,pair137711528,VolatileEssence,SkillDef_DS_P_VolatileEssence,,tooltip_ds_p_volatileessence,86F849864194EA62F0D124B0A972E579,Volatile Essence,易爆精髓,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Claw and Bang,Claw and Bang,,pair1749107522,Claw and Bang,SkillDef_DS_P_ClawAndBang,,tooltip_ds_p_clawandbang,28E0C8A64A05CE6580A683B7424B3150,Claw and Bang,利爪与爆炸,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Grave Command,Grave Command,,pair2830995945,Grave Command,SkillDef_DS_P_GraveCommand,,tooltip_ds_p_gravecommand,6E43F3764855F2597C94138F80B3723D,Grave Command,悲冥命令,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Grave Sustain,Grave Sustain,,pair996849512,Grave Sustain,SkillDef_DS_P_GraveSustain,,tooltip_ds_p_gravesustain,158C06FC44CFD933E1E82C951367520F,Grave Sustenance,悲冥滋养,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Overpowered,Overpowered,,pair2873643982,Overpowered,SkillDef_DS_P_OverPowered,,tooltip_ds_p_overpowered,0579F3994BB83718C21F81BC7E8FDC83,Blood Is Magic,鲜血即魔法,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Overprotective,Overprotective,,pair949974351,Overprotective,SkillDef_DS_P_Overprotective,,tooltip_ds_p_overprotective,5CC6C0044703BA814BB1E28298536A49,Overprotective,极致保护,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Overseer,Overseer,,pair3409731364,Overseer,SkillDef_DS_P_Overseer,,tooltip_ds_p_overseer,9E7567A24F830FF0E31D419C0B0900E0,Overheal,超能治疗,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Phase Bullets,Phase Bullets,,pair137711528,Phase Bullets,SkillDef_DS_P_PhaseBullets,,tooltip_ds_p_phasebullets,A2BB272F45E4D53C5AB64BB1D9096441,Enchantment,迷咒,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Phase Harvest,Phase Harvest,,pair1528740738,Phase Harvest,SkillDef_DS_P_PhaseHarvest,,tooltip_ds_p_phaseharvest,FC3DAA3E4854A00BD68E81B6198D2359,Mourning,哀悼,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Phase Plating,Phase Plating,,pair535716755,Phase Plating,SkillDef_DS_P_PhasePlating,,tooltip_ds_p_phaseplating,61F663CD45CFB258A6632D9C0B990522,Hasty Fiends,急躁恶魔,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Summoner,Summoner,,pair2352563474,Summoner,SkillDef_DS_P_Summoner,,tooltip_ds_p_summoner,76267E61412F82EB998D2DA47018D55C,Yowl and Bay,嚎叫与咆哮,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Domination,Vorpal Fiends,Vorpal Fiends,,pair2140827513,Vorpal Fiends,SkillDef_DS_P_VorpalFiends,,tooltip_ds_p_vorpalfiends,344593CA47F524AF54CFE896EAF7D704,Vorpal Fiends,致命恶魔,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,,,,pair3163783157,,SkillDef_DS_P_DemonicInscriptions,,tooltip_ds_p_demonicinscriptions,46F476874BA91F5FCAAA5893B27CD6AD,Fell Inscriptions,邪恶铭文,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Baneful Weaponry,Baneful Weaponry,,pair2830995945,Baneful Weaponry,SkillDef_DS_P_BanefulWeaponry,,tooltip_ds_p_banefulweaponry,AD13244A4661D45F08DE92BBDD03B6DF,Grave Assault,悲冥袭击,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Blood Sacrifice,Blood Sacrifice,,pair1528740738,Blood Sacrifice,SkillDef_DS_P_BloodSacrifice,,tooltip_ds_p_bloodsacrifice,60F768124DF3B33CFE6D9BBCB22CE780,Blood Sacrifice,血腥献祭,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Cursed Blade,Cursed Blade,,pair2352563474,Cursed Blade,SkillDef_DS_P_Curse,,tooltip_ds_p_curse,0BFBC36D4149533ADBFA489FF1123A2A,Cursed Blade,诅咒之刃,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Demonic Inscriptions,Demonic Inscriptions,,pair535716755,Demonic Inscriptions,SkillDef_DS_P_DemonicInscriptions,,tooltip_ds_p_demonicinscriptions,46F476874BA91F5FCAAA5893B27CD6AD,Fell Inscriptions,邪恶铭文,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Extra Cursed,Extra Cursed,,pair2140827513,Extra Cursed,SkillDef_DS_P_Curse,SkillParam_DS_P_ExtraCursed.SkillParam_DS_P_ExtraCursed,tooltip_ds_p_curse,0BFBC36D4149533ADBFA489FF1123A2A,Cursed Blade,诅咒之刃,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Grave Fiends,Grave Fiends,,pair1749107522,Grave Fiends,SkillDef_DS_P_GraveFiends,,tooltip_ds_p_gravefiends,7E1A74E044C595062963A8BA7DE396AD,Grave Fiends,悲冥恶魔,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Grave Quickening,Grave Quickening,,pair3706155807,Grave Quickening,SkillDef_DS_P_GraveQuickening,,tooltip_ds_p_gravequickening,A993B6AE424309F1E2167C8572E4BB57,Grave Quickening,悲冥加速,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Grim Suffering,Grim Suffering,,pair949974351,Grim Suffering,SkillDef_DS_P_GrimSuffering,,tooltip_ds_p_grimsuffering,034B62854EADA3B29BCB628C2D2C5BD7,Portents of Suffering,苦难预兆,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Sanguine Brood,Sanguine Brood,,pair996849512,Sanguine Brood,SkillDef_DS_P_SanguineBrood,,tooltip_ds_p_sanguinebrood,EF6CFDFD4B95DE771106BA85265B718E,Sanguine Fiends,血腥恶魔,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Spectral Weapons,Spectral Weapons,,pair2873643982,Spectral Weapons,SkillDef_DS_P_SpectralWeapons,,tooltip_ds_p_spectralweapons,71ECD9D247381A8B910AF7AC2A9644A3,Cold Iron,寒铁,passive_skill,tooltip
254,Vex,passive,Progress_DS_Trunk_Duplicate,Undead Hands,Undead Hands,,pair137711528,Undead Hands,SkillDef_DS_P_DeadHands,,tooltip_ds_p_deadhands,39237A0E495D937F3D29B28E1800BE41,Idle Hands,空闲之手,passive_skill,tooltip
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Scourge,Augment_1,Augment_1,,pair1068101680,,SkillDef_Paladin_ActionSkill_Scourge,SkillParam_Paladin_Scourge_Aug_1.SkillParam_Paladin_Scourge_Aug_1,,,Augment_1,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Scourge,Augment_2,Augment_2,,pair217450736,,SkillDef_Paladin_ActionSkill_Scourge,SkillParam_Paladin_Scourge_Aug_2.SkillParam_Paladin_Scourge_Aug_2,,,Augment_2,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Scourge,Augment_3,Augment_3,,pair2945127574,,SkillDef_Paladin_ActionSkill_Scourge,SkillParam_Paladin_Scourge_Aug_3.SkillParam_Paladin_Scourge_Aug_3,,,Augment_3,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Scourge,Augment_4,Augment_4,,pair3092265133,,SkillDef_Paladin_ActionSkill_Scourge,SkillParam_Paladin_Scourge_Aug_4.SkillParam_Paladin_Scourge_Aug_4,,,Augment_4,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Scourge,Augment_5,Augment_5,,pair455943371,,SkillDef_Paladin_ActionSkill_Scourge,SkillParam_Paladin_Scourge_Aug_5.SkillParam_Paladin_Scourge_Aug_5,,,Augment_5,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Scourge,Capstone_1,Capstone_1,,pair4044920886,,SkillDef_Paladin_ActionSkill_Scourge,SkillParam_Paladin_Scourge_Cap_1.SkillParam_Paladin_Scourge_Cap_1,,,Capstone_1,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Scourge,Capstone_2,Capstone_2,,pair3259457782,,SkillDef_Paladin_ActionSkill_Scourge,SkillParam_Paladin_Scourge_Cap_2.SkillParam_Paladin_Scourge_Cap_2,,,Capstone_2,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Scourge,Capstone_3,Capstone_3,,pair1631222928,,SkillDef_Paladin_ActionSkill_Scourge,SkillParam_Paladin_Scourge_Cap_3.SkillParam_Paladin_Scourge_Cap_3,,,Capstone_3,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Warforge,Augment_1,Augment_1,,pair1068101680,,SkillDef_Paladin_ActionSkill_Warforge,SkillParam_Paladin_Warforge_Aug_1.SkillParam_Paladin_Warforge_Aug_1,,,Augment_1,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Warforge,Augment_2,Augment_2,,pair217450736,,SkillDef_Paladin_ActionSkill_Warforge,SkillParam_Paladin_Warforge_Aug_2.SkillParam_Paladin_Warforge_Aug_2,,,Augment_2,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Warforge,Augment_3,Augment_3,,pair2945127574,,SkillDef_Paladin_ActionSkill_Warforge,SkillParam_Paladin_Warforge_Aug_3.SkillParam_Paladin_Warforge_Aug_3,,,Augment_3,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Warforge,Augment_4,Augment_4,,pair3092265133,,SkillDef_Paladin_ActionSkill_Warforge,SkillParam_Paladin_Warforge_Aug_4.SkillParam_Paladin_Warforge_Aug_4,,,Augment_4,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Warforge,Augment_5,Augment_5,,pair455943371,,SkillDef_Paladin_ActionSkill_Warforge,SkillParam_Paladin_Warforge_Aug_5.SkillParam_Paladin_Warforge_Aug_5,,,Augment_5,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Warforge,Capstone_1,Capstone_1,,pair4044920886,,SkillDef_Paladin_ActionSkill_Warforge,SkillParam_Paladin_Warforge_Cap_1.SkillParam_Paladin_Warforge_Cap_1,,,Capstone_1,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Warforge,Capstone_2,Capstone_2,,pair3259457782,,SkillDef_Paladin_ActionSkill_Warforge,SkillParam_Paladin_Warforge_Cap_2.SkillParam_Paladin_Warforge_Cap_2,,,Capstone_2,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_Warforge,Capstone_3,Capstone_3,,pair1631222928,,SkillDef_Paladin_ActionSkill_Warforge,SkillParam_Paladin_Warforge_Cap_3.SkillParam_Paladin_Warforge_Cap_3,,,Capstone_3,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_WeaponMaster,Augment_1,Augment_1,,pair1068101680,,SkillDef_Paladin_ActionSkill_WeaponMaster,SkillParam_Paladin_WeaponMaster_Aug_1.SkillParam_Paladin_WeaponMaster_Aug_1,,,Augment_1,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_WeaponMaster,Augment_2,Augment_2,,pair217450736,,SkillDef_Paladin_ActionSkill_WeaponMaster,SkillParam_Paladin_WeaponMaster_Aug_2.SkillParam_Paladin_WeaponMaster_Aug_2,,,Augment_2,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_WeaponMaster,Augment_3,Augment_3,,pair2945127574,,SkillDef_Paladin_ActionSkill_WeaponMaster,SkillParam_Paladin_WeaponMaster_Aug_3.SkillParam_Paladin_WeaponMaster_Aug_3,,,Augment_3,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_WeaponMaster,Augment_4,Augment_4,,pair3092265133,,SkillDef_Paladin_ActionSkill_WeaponMaster,SkillParam_Paladin_WeaponMaster_Aug_4.SkillParam_Paladin_WeaponMaster_Aug_4,,,Augment_4,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_WeaponMaster,Augment_5,Augment_5,,pair455943371,,SkillDef_Paladin_ActionSkill_WeaponMaster,SkillParam_Paladin_WeaponMaster_Aug_5.SkillParam_Paladin_WeaponMaster_Aug_5,,,Augment_5,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_WeaponMaster,Capstone_1,Capstone_1,,pair4044920886,,SkillDef_Paladin_ActionSkill_WeaponMaster,SkillParam_Paladin_WeaponMaster_Cap_1.SkillParam_Paladin_WeaponMaster_Cap_1,,,Capstone_1,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_WeaponMaster,Capstone_2,Capstone_2,,pair3259457782,,SkillDef_Paladin_ActionSkill_WeaponMaster,SkillParam_Paladin_WeaponMaster_Cap_2.SkillParam_Paladin_WeaponMaster_Cap_2,,,Capstone_2,,fallback,coord_fallback
255,Amon,action_modifier,Progress_Paladin_ActionSkill_Modifiers_WeaponMaster,Capstone_3,Capstone_3,,pair1631222928,,SkillDef_Paladin_ActionSkill_WeaponMaster,SkillParam_Paladin_WeaponMaster_Cap_3.SkillParam_Paladin_WeaponMaster_Cap_3,,,Capstone_3,,fallback,coord_fallback
255,Amon,action_skill,Progress_Paladin_ActionSkills,Forgefist,Forgefist,,pair2442309920,Forgefist,SkillDef_Paladin_Trait_Forgefist,,tooltip_trait_forgefist,01DE86D744DBC9BB30E4E7AD633139E8,Forgeskill,锻造技艺,exact_skill,tooltip
255,Amon,action_skill,Progress_Paladin_ActionSkills,Scourge,Scourge,,pair2674582898,Scourge,SkillDef_Paladin_ActionSkill_Scourge,,tooltip_pld_as_scourge,1BDDDCF24752AB2EEEB1CFAA4E053191,Scourge,鞭笞,exact_skill,tooltip
255,Amon,action_skill,Progress_Paladin_ActionSkills,Warforge,Warforge,,pair1008204052,Warforge,SkillDef_Paladin_ActionSkill_Warforge,,tooltip_pld_as_warforge,A09DE83245EEE5D8555084AF7605A8F1,Crucible,严酷熔炉,exact_skill,tooltip
255,Amon,action_skill,Progress_Paladin_ActionSkills,WeaponMaster,WeaponMaster,,pair256377300,WeaponMaster,SkillDef_Paladin_ActionSkill_WeaponMaster,,tooltip_pld_as_weaponmaster,B08BFAEA4968FE65DC05BD901F46ADF0,Onslaughter,猛攻,exact_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_01,Ancestral Strikes,Ancestral Strikes,Branch - Row 3 - 1,pair2665652686,Ancestral Strikes,SkillDef_PLD_P_AncestralStrikes,,tooltip_pld_p_ancestralstrikes,8353E396444DF5E2AB00BB909B499DB2,My Touch Is Death,死亡触碰,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_01,Berserk,Berserk,Branch - Row 1 - 1,pair4271287588,Berserk,SkillDef_PLD_P_Berserk,,tooltip_pld_p_berserk,40D2FAAD40E9C8DB877264BD5E3FAA3C,Berserk,狂暴,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_01,Bloodlust,Bloodlust,Branch - Row 1 - 3,pair1857309058,Bloodlust,SkillDef_PLD_P_Bloodlust,,tooltip_pld_p_bloodlust,12952BC244668578AC4071BC01AC7B2E,Bloodlust,嗜血,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_01,Branch - Row 3 - 3,Branch - Row 3 - 3,Branch - Row 3 - 3,pair247481704,,,,,,Branch - Row 3 - 3,,fallback,coord_fallback
255,Amon,passive,Progress_PLD_Branch_Calamity_01,Emergency Refresh,Emergency Refresh,Branch - Row 2 - 2,pair1579053925,Emergency Refresh,SkillDef_PLD_P_EmergencyRefresh,,tooltip_pld_p_emergencyrefresh,F742D81A4086F7FF3839D8BA36AD266D,Rimebreak,霜破,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_01,Seeing Red,Seeing Red,Branch - Row 2 - 1,pair1833012133,Seeing Red,SkillDef_PLD_P_Berserk,SkillParam_PLD_P_SeeingRed.SkillParam_PLD_P_SeeingRed,tooltip_pld_p_berserk,40D2FAAD40E9C8DB877264BD5E3FAA3C,Berserk,狂暴,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_01,Titan,Titan,Branch - Row 2 - 3,pair4251152131,Titan,SkillDef_PLD_P_Titan,,tooltip_pld_p_titan,AC0D57674FC8DD878FFFFA97E7FC3E32,Brimming Vigor,满满活力,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_02,Branch - Row 3 - 1,Branch - Row 3 - 1,Branch - Row 3 - 1,pair2665652686,,SkillDef_PLD_P_Rearm,,tooltip_pld_p_rearm,76CEBE1741BDA4E78D4417955C94C1E8,Rearm,重新武装,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_02,Flare Up,Flare Up,Branch - Row 3 - 3,pair247481704,Flare Up,SkillDef_PLD_P_FlareUp,,tooltip_pld_p_flareup,5432D8F143C51038849E59A9844A2DA1,Mortal Flare,致命耀斑,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_02,Harbinger,Harbinger,Branch - Row 2 - 1,pair1833012133,Harbinger,SkillDef_PLD_P_Harbinger,,tooltip_pld_p_harbinger,2EB0E2C14F4A85CC26ADE186B3566313,Harbinger,先兆,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_02,Into the Fray,Into the Fray,Branch - Row 1 - 1,pair4271287588,Into the Fray,SkillDef_PLD_P_IntoTheFray,,tooltip_pld_p_intothefray,C1147EC44FFBC015109FF389F8CD5161,Into The Fray,投入战斗,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_02,Rearm,Rearm,Branch - Row 2 - 2,pair1579053925,Rearm,SkillDef_PLD_P_Rearm,,tooltip_pld_p_rearm,76CEBE1741BDA4E78D4417955C94C1E8,Rearm,重新武装,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_02,Spartan,Spartan,Branch - Row 1 - 3,pair1857309058,Spartan,SkillDef_PLD_P_Spartan,,tooltip_pld_p_spartan,817F1B1E4FADE3716FC21494610B7F39,Burning Ramparts,焚烧壁垒,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_02,Weakening Blows,Weakening Blows,Branch - Row 2 - 3,pair4251152131,Weakening Blows,SkillDef_PLD_P_WeakeningBlows,,tooltip_pld_p_weakeningblows,BCC46BD44D545022C85FA4B5EBD36FB4,Maiming Strike,致残打击,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_03,Branch - Row 3 - 3,Branch - Row 3 - 3,Branch - Row 3 - 3,pair247481704,,,,,,Branch - Row 3 - 3,,fallback,coord_fallback
255,Amon,passive,Progress_PLD_Branch_Calamity_03,Cataclsym,Cataclsym,Branch - Row 1 - 1,pair4271287588,Cataclsym,SkillDef_PLD_P_Cataclysm,,tooltip_pld_p_cataclysm,AA4F37A040AE3FAF62DBF084FD2E5582,Catastrophe,大灾难,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_03,Electical Fire,Electical Fire,Branch - Row 3 - 1,pair2665652686,Electical Fire,SkillDef_PLD_P_ElectricalFire,,tooltip_pld_p_electricalfire,18AD73D049EA1195B1B9568E801751F0,Electrical Fire,电子火焰,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_03,Judgement,Judgement,Branch - Row 2 - 1,pair1833012133,Judgement,SkillDef_PLD_P_Judgement,,tooltip_pld_p_judgement,5672FADA4343D2B0B93267A9A4DB27E5,Judgement,审判,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_03,Shield Matrix,Shield Matrix,Branch - Row 2 - 3,pair4251152131,Shield Matrix,SkillDef_PLD_P_ShieldMatrix,,tooltip_pld_p_shieldmatrix,4AFB5883450224D9290E3F83CC925A3B,Crackling Aegis,爆裂神盾,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_03,Stopping Power,Stopping Power,Branch - Row 1 - 3,pair1857309058,Stopping Power,SkillDef_PLD_P_StoppingPower,,tooltip_pld_p_stoppingpower,96776DCC46B0CEC379BB8D946208CF8F,Dragon's Breath,龙之吐息,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Calamity_03,Thunderclap,Thunderclap,Branch - Row 2 - 2,pair1579053925,Thunderclap,SkillDef_PLD_P_Thunderclap,,tooltip_pld_p_thunderclap,A4976989404FB8292E17BAB91FD84382,Fists of Stone,岩石拳头,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Cybernetics_01,Annihilation,Annihilation,Branch - Row 2 - 3,pair4251152131,Annihilation,SkillDef_PLD_P_Annihilation,,tooltip_pld_p_annihilation,0015D1CB4D18B0DB96D704B4F173432C,Stoked,激动振奋,passive_skill,tooltip
255,Amon,passive,Progress_PLD_Branch_Cybernetics_01,Branch - Row 3 - 3,Branch - Row 3 - 3,Branch - Row 3 - 3,pair247481704,,,,,,Branch - Row 3 - 3,,fallback,coord_fallback
